logFC,logCPM,LR,PValue,FDR,chr1,start1,end1,chr2,start2,end2,interaction_type,interaction_distance,resolution,overlap_idx,interaction_idx,anchor1_overlap,anchor2_overlap,both_anchors_overlap,any_anchor_overlap,n_peaks_anchor1,n_peaks_anchor2,total_peaks
6.72085230967721,-0.698987551368152,13.2202539146764,0.0002769400977479,0.001043457653274,2L,16816000,16824000,X,22432000,22440000,trans,,1000,1781,,False,False,False,False,,,
6.42458593520591,-0.925077879106642,13.2153304114468,0.0002776685445851,0.0010450213570435,2L,16824000,16832000,X,22432000,22440000,trans,,1000,1782,,False,False,False,False,,,
6.72084579113869,-0.698987551368152,13.2114784172455,0.0002782398049502,0.0010458954741997,2L,16832000,16840000,X,22432000,22440000,trans,,1000,1783,,False,False,False,False,,,
6.42457905442206,-0.925077879106642,13.2078622956082,0.0002787771629315,0.0010458954741997,2L,16832000,16864000,X,15072000,15104000,trans,,1000,1784,,False,False,False,False,,,
6.62111423209121,-0.778374039638768,13.2054904863926,0.0002791301832799,0.0010458954741997,2L,16840000,16848000,X,22432000,22440000,trans,,1000,1785,,False,False,False,False,,,
6.72083327767958,-0.698987551368152,13.1946184224298,0.0002807541585928,0.0010458954741997,2L,16872000,16880000,X,22432000,22440000,trans,,1000,1786,,False,False,False,False,,,
6.42456501814342,-0.925077879106642,13.1926149910833,0.0002810544515551,0.0010458954741997,2L,1688000,1696000,X,22432000,22440000,trans,,1000,1787,,False,False,False,False,,,
6.42456260501125,-0.925077879106642,13.1899919096272,0.0002814481129936,0.0010458954741997,2L,16888000,16896000,X,22432000,22440000,trans,,1000,1788,,False,False,False,False,,,
6.72082630955395,-0.698987551368152,13.1852219808278,0.0002821653895266,0.0010458954741997,2L,16896000,16904000,X,22432000,22440000,trans,,1000,1789,,False,False,False,False,,,
6.72081991415792,-0.698987551368152,13.1765928473754,0.0002834676783466,0.0010458954741997,2L,16896000,16928000,X,11392000,11424000,trans,,1000,1790,,False,False,False,False,,,
6.72081991370641,-0.698987551368152,13.1765922379897,0.0002834677705274,0.0010458954741997,2L,16896000,16928000,X,14880000,14912000,trans,,1000,1791,,False,False,False,False,,,
6.72081991325489,-0.698987551368152,13.1765916286061,0.0002834678627078,0.0010458954741997,2L,16896000,16928000,X,15040000,15072000,trans,,1000,1792,,False,False,False,False,,,
6.72081991280338,-0.698987551368152,13.1765910192246,0.0002834679548879,0.0010458954741997,2L,16896000,16928000,X,15072000,15104000,trans,,1000,1793,,False,False,False,False,,,
6.72081991235187,-0.698987551368152,13.1765904098453,0.0002834680470677,0.0010458954741997,2L,16896000,16928000,X,9216000,9248000,trans,,1000,1794,,False,False,False,False,,,
6.72081982027747,-0.698987551368152,13.1764661412784,0.0002834868456067,0.0010458954741997,2L,16904000,16912000,X,22432000,22440000,trans,,1000,1795,,False,False,False,False,,,
6.72081975216736,-0.698987551368152,13.176374215578,0.0002835007523362,0.0010458954741997,2L,16912000,16920000,X,22432000,22440000,trans,,1000,1796,,False,False,False,False,,,
6.72081969896769,-0.698987551368152,13.1763024135639,0.000283511615187,0.0010458954741997,2L,16920000,16928000,X,22432000,22440000,trans,,1000,1797,,False,False,False,False,,,
6.72081965390068,-0.698987551368152,13.1762415877098,0.0002835208177944,0.0010458954741997,2L,16928000,16936000,X,22432000,22440000,trans,,1000,1798,,False,False,False,False,,,
6.72081951744539,-0.698987551368152,13.1760574158202,0.000283548683795,0.0010458954741997,2L,16928000,16960000,X,15040000,15072000,trans,,1000,1799,,False,False,False,False,,,
6.72081951699529,-0.698987551368152,13.1760568083167,0.0002835487757175,0.0010458954741997,2L,16928000,16960000,X,22848000,22880000,trans,,1000,1800,,False,False,False,False,,,
6.72081946254445,-0.698987551368152,13.1759833161407,0.0002835598961747,0.0010458954741997,2L,16936000,16944000,X,22432000,22440000,trans,,1000,1801,,False,False,False,False,,,
6.48890685682057,-0.876881543954466,13.1749794809065,0.0002837118353716,0.0010462896293604,2L,16944000,16952000,X,22432000,22440000,trans,,1000,1802,,False,False,False,False,,,
-6.57786290905904,-0.819166984027761,13.1674239766605,0.0002848580633516,0.0010498227089595,2L,16952000,16960000,X,22432000,22440000,trans,,1000,1803,,False,False,False,False,,,
6.62109071401836,-0.778374039638768,13.1620504812735,0.0002856761035292,0.001052329468843,2L,16960000,16968000,X,22432000,22440000,trans,,1000,1804,,False,False,False,False,,,
6.44338400499845,-0.914260757366127,13.1443063457046,0.000288394262299,0.0010601947641116,2L,1696000,1704000,X,22432000,22440000,trans,,1000,1805,,False,False,False,False,,,
6.44338286082826,-0.914260757366127,13.1409959490599,0.0002889042482723,0.0010613835522123,2L,16968000,16976000,X,22432000,22440000,trans,,1000,1806,,False,False,False,False,,,
3.16987259732986,-0.0272757746220086,13.132534220525,0.0002902119630244,0.0010653016429976,2L,16976000,16984000,X,22432000,22440000,trans,,1000,1807,,False,False,False,False,,,
6.44337865153175,-0.914260757366127,13.128810111138,0.000290789393706,0.0010665531804239,2L,16984000,16992000,X,22432000,22440000,trans,,1000,1808,,False,False,False,False,,,
-6.51442724486208,-0.876743213118875,13.1225236053014,0.0002917667582174,0.0010688848178128,2L,17008000,17016000,X,22432000,22440000,trans,,1000,1809,,False,False,False,False,,,
6.55044789754793,-0.83027122568037,13.1192626938713,0.000292275036647,0.0010699593121615,2L,17016000,17024000,X,22432000,22440000,trans,,1000,1810,,False,False,False,False,,,
6.44337408662533,-0.914260757366127,13.1155819802193,0.0002928498222081,0.0010711780127085,2L,17024000,17032000,X,22432000,22440000,trans,,1000,1811,,False,False,False,False,,,
6.62106383772491,-0.778374039638768,13.1122484584902,0.0002933713731345,0.0010722578820234,2L,17032000,17040000,X,22432000,22440000,trans,,1000,1812,,False,False,False,False,,,
6.62106240425842,-0.778374039638768,13.1095874404158,0.000293788378573,0.001073068466463,2L,17040000,17048000,X,22432000,22440000,trans,,1000,1813,,False,False,False,False,,,
6.55043545573772,-0.83027122568037,13.1044353013518,0.0002945974643909,0.0010748899159089,2L,17064000,17072000,X,22432000,22440000,trans,,1000,1814,,False,False,False,False,,,
6.62105861541176,-0.778374039638768,13.1025516644496,0.0002948938289516,0.001075203946993,2L,17072000,17080000,X,22432000,22440000,trans,,1000,1815,,False,False,False,False,,,
6.55043096878753,-0.83027122568037,13.0990842438372,0.000295440166409,0.001076259712504,2L,17088000,17096000,X,22432000,22440000,trans,,1000,1816,,False,False,False,False,,,
6.62105567416009,-0.778374039638768,13.09708750064,0.0002957552423013,0.001076259712504,2L,17096000,17104000,X,22432000,22440000,trans,,1000,1817,,False,False,False,False,,,
6.44336718258977,-0.914260757366127,13.095550160987,0.0002959980574551,0.001076259712504,2L,17120000,17128000,X,22432000,22440000,trans,,1000,1818,,False,False,False,False,,,
6.44336648150863,-0.914260757366127,13.0935142854251,0.000296319923215,0.0010763665125885,2L,17136000,17144000,X,22432000,22440000,trans,,1000,1819,,False,False,False,False,,,
6.55042342909324,-0.83027122568037,13.0900880140145,0.0002968624031652,0.0010769167014091,2L,17176000,17184000,X,22432000,22440000,trans,,1000,1820,,False,False,False,False,,,
6.62105072715863,-0.778374039638768,13.0878924870941,0.0002972105461642,0.0010774285755419,2L,17184000,17192000,X,22432000,22440000,trans,,1000,1821,,False,False,False,False,,,
6.55041290896399,-0.83027122568037,13.0775260895836,0.0002988599060258,0.0010806183061074,2L,17192000,17200000,X,22432000,22440000,trans,,1000,1822,,False,False,False,False,,,
6.66618311599125,-0.741412129747124,13.0761529703519,0.0002990790690598,0.0010808429182384,2L,17200000,17208000,X,22432000,22440000,trans,,1000,1823,,False,False,False,False,,,
1.66769292972061,0.798010116342614,13.0753988904784,0.0002991994963785,0.0010809967739057,2L,1720000,1728000,X,22432000,22440000,trans,,1000,1824,,False,False,False,False,,,
6.48881781449807,-0.876881543954466,13.0734466303709,0.0002995115014653,0.0010813604826329,2L,17208000,17216000,X,22432000,22440000,trans,,1000,1825,,False,False,False,False,,,
6.62104187417235,-0.778374039638768,13.0714228775161,0.0002998352786043,0.0010818256008757,2L,17216000,17224000,X,22432000,22440000,trans,,1000,1826,,False,False,False,False,,,
6.66617170461086,-0.741412129747124,13.0612871630982,0.0003014621933908,0.001085311482876,2L,17216000,17248000,X,9184000,9216000,trans,,1000,1827,,False,False,False,False,,,
6.44335455858609,-0.914260757366127,13.0588426910036,0.0003018558934207,0.0010860361178883,2L,17224000,17232000,X,22432000,22440000,trans,,1000,1828,,False,False,False,False,,,
6.62103422649597,-0.778374039638768,13.0571805249377,0.0003021238934083,0.0010863709573753,2L,17232000,17240000,X,22432000,22440000,trans,,1000,1829,,False,False,False,False,,,
6.66616768837462,-0.741412129747124,13.0560516506048,0.0003023060446745,0.0010865707872863,2L,17240000,17248000,X,22432000,22440000,trans,,1000,1830,,False,False,False,False,,,
6.61524502518085,-0.781758509121288,13.0541473935433,0.0003026135599719,0.0010867122613642,2L,17248000,17256000,X,22432000,22440000,trans,,1000,1831,,False,False,False,False,,,
6.48879930057901,-0.876881543954466,13.0522416945052,0.0003029216238751,0.0010867122613642,2L,17256000,17264000,X,22432000,22440000,trans,,1000,1832,,False,False,False,False,,,
6.66616334149271,-0.741412129747124,13.0503830620698,0.0003032223838431,0.0010867122613642,2L,17264000,17272000,X,22432000,22440000,trans,,1000,1833,,False,False,False,False,,,
6.66616145394868,-0.741412129747124,13.0479209298228,0.0003036212645002,0.0010867122613642,2L,1728000,1736000,X,22432000,22440000,trans,,1000,1834,,False,False,False,False,,,
3.06975067026935,-0.100345311518897,13.0427979241495,0.0003044529195142,0.0010867122613642,2L,1728000,1760000,X,15040000,15072000,trans,,1000,1835,,False,False,False,False,,,
6.66615750644645,-0.741412129747124,13.0427704652491,0.0003044573833011,0.0010867122613642,2L,1728000,1760000,X,22848000,22880000,trans,,1000,1836,,False,False,False,False,,,
6.666156360376,-0.741412129747124,13.0412748112152,0.0003047006202332,0.0010867122613642,2L,17288000,17296000,X,22432000,22440000,trans,,1000,1837,,False,False,False,False,,,
6.66615440209914,-0.741412129747124,13.0387188612859,0.000305116745766,0.0010867122613642,2L,17304000,17312000,X,22432000,22440000,trans,,1000,1838,,False,False,False,False,,,
6.6210236414996,-0.778374039638768,13.0374449109176,0.0003053243672171,0.0010867122613642,2L,17312000,17320000,X,22432000,22440000,trans,,1000,1839,,False,False,False,False,,,
6.61522983552834,-0.781758509121288,13.0313641136423,0.0003063173465555,0.0010867122613642,2L,17312000,17344000,X,11648000,11680000,trans,,1000,1840,,False,False,False,False,,,
6.66614875278984,-0.741412129747124,13.0313429309444,0.0003063208113231,0.0010867122613642,2L,17312000,17344000,X,14880000,14912000,trans,,1000,1841,,False,False,False,False,,,
6.66614873474373,-0.741412129747124,13.0313193635489,0.0003063246661924,0.0010867122613642,2L,17312000,17344000,X,15040000,15072000,trans,,1000,1842,,False,False,False,False,,,
6.66614873042606,-0.741412129747124,13.0313137248501,0.0003063255885098,0.0010867122613642,2L,17312000,17344000,X,15072000,15104000,trans,,1000,1843,,False,False,False,False,,,
6.62102034787098,-0.778374039638768,13.0312985018157,0.0003063280785431,0.0010867122613642,2L,17312000,17344000,X,19200000,19232000,trans,,1000,1844,,False,False,False,False,,,
6.62102034678287,-0.778374039638768,13.0312964708129,0.000306328410756,0.0010867122613642,2L,17312000,17344000,X,2976000,3008000,trans,,1000,1845,,False,False,False,False,,,
6.62101968858434,-0.778374039638768,13.0300678607417,0.0003065294421521,0.0010867122613642,2L,17320000,17328000,X,22432000,22440000,trans,,1000,1846,,False,False,False,False,,,
6.61522791551252,-0.781758509121288,13.0284817071086,0.000306789173361,0.0010867122613642,2L,17328000,17336000,X,22432000,22440000,trans,,1000,1847,,False,False,False,False,,,
6.66614526433913,-0.741412129747124,13.0267864860158,0.0003070670095749,0.0010867122613642,2L,17336000,17344000,X,22432000,22440000,trans,,1000,1848,,False,False,False,False,,,
6.66614256013946,-0.741412129747124,13.0232534426633,0.0003076468690406,0.0010868075325606,2L,1736000,1744000,X,22432000,22440000,trans,,1000,1849,,False,False,False,False,,,
6.62101480100094,-0.778374039638768,13.020941320325,0.0003080269428263,0.0010869029270487,2L,17376000,17384000,X,22432000,22440000,trans,,1000,1850,,False,False,False,False,,,
6.61521964327165,-0.781758509121288,13.0160565616331,0.0003088314718651,0.0010869029270487,2L,17392000,17400000,X,22432000,22440000,trans,,1000,1851,,False,False,False,False,,,
6.61521837059362,-0.781758509121288,13.0141440223673,0.0003091470475742,0.0010869029270487,2L,17400000,17408000,X,22432000,22440000,trans,,1000,1852,,False,False,False,False,,,
6.66613423357537,-0.741412129747124,13.0123695560549,0.0003094401315228,0.0010869029270487,2L,17408000,17416000,X,22432000,22440000,trans,,1000,1853,,False,False,False,False,,,
6.4887612855213,-0.876881543954466,13.0085987583021,0.0003100638748513,0.001087990700103,2L,17416000,17424000,X,22432000,22440000,trans,,1000,1854,,False,False,False,False,,,
6.62100487586484,-0.778374039638768,13.002390529891,0.0003110935666189,0.0010891631044864,2L,17440000,17448000,X,22432000,22440000,trans,,1000,1855,,False,False,False,False,,,
6.6152100642409,-0.781758509121288,13.001655338966,0.0003112157328949,0.0010892128214563,2L,1744000,1752000,X,22432000,22440000,trans,,1000,1856,,False,False,False,False,,,
6.6210021732936,-0.778374039638768,12.9973351207915,0.0003119345991159,0.0010893162948883,2L,17456000,17464000,X,22432000,22440000,trans,,1000,1857,,False,False,False,False,,,
6.62099928466826,-0.778374039638768,12.9919297322227,0.000312836391496,0.0010909819841958,2L,17464000,17472000,X,22432000,22440000,trans,,1000,1858,,False,False,False,False,,,
6.66611341023395,-0.741412129747124,12.9851162667191,0.0003139768423011,0.0010937691132158,2L,17472000,17480000,X,22432000,22440000,trans,,1000,1859,,False,False,False,False,,,
6.55032051472883,-0.83027122568037,12.9667209763651,0.0003170768624956,0.0011000066827489,2L,17472000,17504000,X,13088000,13120000,trans,,1000,1860,,False,False,False,False,,,
6.60937754487349,-0.785145438108221,12.9667166055197,0.0003170776027368,0.0011000066827489,2L,17472000,17504000,X,13120000,13152000,trans,,1000,1861,,False,False,False,False,,,
6.60937751835399,-0.785145438108221,12.9666832761636,0.0003170832474144,0.0011000195563146,2L,17472000,17504000,X,15040000,15072000,trans,,1000,1862,,False,False,False,False,,,
6.48872486874238,-0.876881543954466,12.9666608303433,0.0003170870489077,0.0011000195563146,2L,17472000,17504000,X,15072000,15104000,trans,,1000,1863,,False,False,False,False,,,
6.66609932607818,-0.741412129747124,12.9666550872474,0.0003170880215835,0.0011000195563146,2L,17472000,17504000,X,18304000,18336000,trans,,1000,1864,,False,False,False,False,,,
6.60937749180706,-0.785145438108221,12.9666499122393,0.000317088898048,0.0011000195563146,2L,17472000,17504000,X,7264000,7296000,trans,,1000,1865,,False,False,False,False,,,
6.60937745793414,-0.785145438108221,12.96660734098,0.0003170961082162,0.0011000365628095,2L,17472000,17504000,X,9280000,9312000,trans,,1000,1866,,False,False,False,False,,,
6.60937743874151,-0.785145438108221,12.9665832197646,0.0003171001936284,0.0011000365628095,2L,17472000,17504000,X,9312000,9344000,trans,,1000,1867,,False,False,False,False,,,
6.66609607981484,-0.741412129747124,12.9623967445682,0.0003178100618473,0.0011012887064908,2L,17480000,17488000,X,22432000,22440000,trans,,1000,1868,,False,False,False,False,,,
6.66609310029111,-0.741412129747124,12.9584872399225,0.0003184744130935,0.0011023095624645,2L,17488000,17496000,X,22432000,22440000,trans,,1000,1869,,False,False,False,False,,,
6.42434900093705,-0.925077879106642,12.9557415415767,0.0003189418329317,0.001102893305241,2L,17496000,17504000,X,22432000,22440000,trans,,1000,1870,,False,False,False,False,,,
6.55030756191743,-0.83027122568037,12.9511179196643,0.0003197305088477,0.0011039684390752,2L,17512000,17520000,X,22432000,22440000,trans,,1000,1871,,False,False,False,False,,,
6.48870768307792,-0.876881543954466,12.9468252396685,0.0003204644945288,0.0011053120511794,2L,17520000,17528000,X,22432000,22440000,trans,,1000,1872,,False,False,False,False,,,
6.50714568543205,-0.866295303578591,12.9455765927809,0.0003206783137443,0.0011057076997972,2L,1752000,1760000,X,22432000,22440000,trans,,1000,1873,,False,False,False,False,,,
6.55029925816577,-0.83027122568037,12.9411061350374,0.0003214450183947,0.0011072260153929,2L,17528000,17536000,X,22432000,22440000,trans,,1000,1874,,False,False,False,False,,,
6.60935436190599,-0.785145438108221,12.9375515220554,0.0003220559703031,0.0011081248625615,2L,17536000,17544000,X,22432000,22440000,trans,,1000,1875,,False,False,False,False,,,
6.50713848609732,-0.866295303578591,12.9261803701294,0.0003240182712175,0.0011105520994212,2L,17536000,17568000,X,14880000,14912000,trans,,1000,1876,,False,False,False,False,,,
6.55028688502381,-0.83027122568037,12.9261748051145,0.0003240192345085,0.0011105520994212,2L,17536000,17568000,X,15008000,15040000,trans,,1000,1877,,False,False,False,False,,,
6.55028685682878,-0.83027122568037,12.9261407627324,0.0003240251272282,0.0011105520994212,2L,17536000,17568000,X,15040000,15072000,trans,,1000,1878,,False,False,False,False,,,
6.55028684573623,-0.83027122568037,12.9261273696765,0.0003240274455893,0.0011105520994212,2L,17536000,17568000,X,15072000,15104000,trans,,1000,1879,,False,False,False,False,,,
6.55028684441813,-0.83027122568037,12.9261257782141,0.0003240277210753,0.0011105520994212,2L,17536000,17568000,X,17696000,17728000,trans,,1000,1880,,False,False,False,False,,,
6.61515997863698,-0.781758509121288,12.9261233819803,0.0003240281358696,0.0011105520994212,2L,17536000,17568000,X,19648000,19680000,trans,,1000,1881,,False,False,False,False,,,
6.55028683842328,-0.83027122568037,12.9261185400722,0.0003240289740181,0.0011105520994212,2L,17536000,17568000,X,2912000,2944000,trans,,1000,1882,,False,False,False,False,,,
6.56820951109898,-0.819906019754902,12.9260939914445,0.0003240332234915,0.0011105520994212,2L,17536000,17568000,X,7776000,7808000,trans,,1000,1883,,False,False,False,False,,,
6.55028680644938,-0.83027122568037,12.9260799349638,0.0003240356567543,0.0011105520994212,2L,17536000,17568000,X,9056000,9088000,trans,,1000,1884,,False,False,False,False,,,
6.55028678919052,-0.83027122568037,12.9260590966756,0.0003240392640233,0.0011105520994212,2L,17536000,17568000,X,9120000,9152000,trans,,1000,1885,,False,False,False,False,,,
6.55028500002446,-0.83027122568037,12.9238986970726,0.000324413465719,0.0011108343758775,2L,17544000,17552000,X,22432000,22440000,trans,,1000,1886,,False,False,False,False,,,
6.48868558328341,-0.876881543954466,12.9212757286145,0.0003248683744532,0.0011112097242153,2L,17552000,17560000,X,22432000,22440000,trans,,1000,1887,,False,False,False,False,,,
6.55028094185268,-0.83027122568037,12.9189972775168,0.0003252640545996,0.0011113680857999,2L,17560000,17568000,X,22432000,22440000,trans,,1000,1888,,False,False,False,False,,,
6.56820601340589,-0.819906019754902,12.91716065021,0.000325583360503,0.0011114630659025,2L,17568000,17576000,X,22432000,22440000,trans,,1000,1889,,False,False,False,False,,,
6.66605443071756,-0.741412129747124,12.9076554371647,0.0003272409424153,0.0011131180871496,2L,17568000,17600000,X,10880000,10912000,trans,,1000,1890,,False,False,False,False,,,
6.4243056066453,-0.925077879106642,12.9076462042634,0.0003272425566396,0.0011131180871496,2L,17568000,17600000,X,13600000,13632000,trans,,1000,1891,,False,False,False,False,,,
6.42430559748796,-0.925077879106642,12.9076360365227,0.0003272443343149,0.0011131180871496,2L,17568000,17600000,X,15040000,15072000,trans,,1000,1892,,False,False,False,False,,,
6.56820227659748,-0.819906019754902,12.9076102834245,0.0003272488368972,0.0011131211122679,2L,17568000,17600000,X,15136000,15168000,trans,,1000,1893,,False,False,False,False,,,
6.60933059287495,-0.785145438108221,12.9075886066007,0.0003272526268462,0.0011131211122679,2L,17568000,17600000,X,15488000,15520000,trans,,1000,1894,,False,False,False,False,,,
6.56820226789479,-0.819906019754902,12.9075880338886,0.000327252726979,0.0011131211122679,2L,17568000,17600000,X,16608000,16640000,trans,,1000,1895,,False,False,False,False,,,
6.56820226376969,-0.819906019754902,12.9075774875151,0.0003272545709105,0.0011131211122679,2L,17568000,17600000,X,2976000,3008000,trans,,1000,1896,,False,False,False,False,,,
6.42430554348861,-0.925077879106642,12.9075760788344,0.0003272548172055,0.0011131211122679,2L,17568000,17600000,X,8992000,9024000,trans,,1000,1897,,False,False,False,False,,,
6.66605434073953,-0.741412129747124,12.9075369585813,0.0003272616571002,0.0011131334783137,2L,17568000,17600000,X,9376000,9408000,trans,,1000,1898,,False,False,False,False,,,
6.6093285660698,-0.785145438108221,12.905030797858,0.0003277001418332,0.0011135983111879,2L,17576000,17584000,X,22432000,22440000,trans,,1000,1899,,False,False,False,False,,,
6.56820052781552,-0.819906019754902,12.903138583512,0.0003280316012987,0.0011136533537264,2L,17584000,17592000,X,22432000,22440000,trans,,1000,1900,,False,False,False,False,,,
6.56819986301237,-0.819906019754902,12.9014382820828,0.0003283297317192,0.0011136832549255,2L,17592000,17600000,X,22432000,22440000,trans,,1000,1901,,False,False,False,False,,,
6.48866520984992,-0.876881543954466,12.8976799719394,0.0003289896826553,0.001114851829375,2L,17600000,17608000,X,22432000,22440000,trans,,1000,1902,,False,False,False,False,,,
6.56819726417004,-0.819906019754902,12.8947894943137,0.0003294981539807,0.00111601185416,2L,176000,184000,X,22432000,22440000,trans,,1000,1903,,False,False,False,False,,,
6.61513486610798,-0.781758509121288,12.8881041694417,0.0003306772247622,0.0011184276194326,2L,17616000,17624000,X,22432000,22440000,trans,,1000,1904,,False,False,False,False,,,
6.5071234053312,-0.866295303578591,12.8854599103467,0.0003311447582286,0.0011190438925532,2L,17624000,17632000,X,22432000,22440000,trans,,1000,1905,,False,False,False,False,,,
6.60931143154009,-0.785145438108221,12.8833892605948,0.0003315113367113,0.0011192846199437,2L,17632000,17640000,X,22432000,22440000,trans,,1000,1906,,False,False,False,False,,,
6.6093089731924,-0.785145438108221,12.8802816440538,0.0003320622631837,0.0011201473044869,2L,17640000,17648000,X,22432000,22440000,trans,,1000,1907,,False,False,False,False,,,
6.50711933512255,-0.866295303578591,12.8744486607663,0.0003330988439817,0.0011217654842826,2L,17656000,17664000,X,22432000,22440000,trans,,1000,1908,,False,False,False,False,,,
6.42426750833476,-0.925077879106642,12.8652768322268,0.0003347353752037,0.0011250106613334,2L,17672000,17680000,X,22432000,22440000,trans,,1000,1909,,False,False,False,False,,,
6.42426159018808,-0.925077879106642,12.8586830947012,0.00033591690472,0.0011275749533261,2L,17680000,17688000,X,22432000,22440000,trans,,1000,1910,,False,False,False,False,,,
6.61511163698703,-0.781758509121288,12.8528475718222,0.0003369660776632,0.0011299940303796,2L,17688000,17696000,X,22432000,22440000,trans,,1000,1911,,False,False,False,False,,,
6.60928405556922,-0.785145438108221,12.848745668854,0.0003377055390188,0.001131658200213,2L,17696000,17704000,X,22432000,22440000,trans,,1000,1912,,False,False,False,False,,,
6.61510547473934,-0.781758509121288,12.8434802772502,0.000338657144713,0.0011333526927449,2L,17712000,17720000,X,22432000,22440000,trans,,1000,1913,,False,False,False,False,,,
6.42424484285226,-0.925077879106642,12.8400062089792,0.0003392864876654,0.001134503004304,2L,17720000,17728000,X,22432000,22440000,trans,,1000,1914,,False,False,False,False,,,
6.4886130193491,-0.876881543954466,12.8370495128958,0.0003398230352961,0.0011354659497178,2L,17728000,17736000,X,22432000,22440000,trans,,1000,1915,,False,False,False,False,,,
6.61509983123273,-0.781758509121288,12.8348962192908,0.0003402143289938,0.0011358705883118,2L,17736000,17744000,X,22432000,22440000,trans,,1000,1916,,False,False,False,False,,,
6.6150953272056,-0.781758509121288,12.8280417215931,0.0003414629472398,0.0011380875421527,2L,17760000,17768000,X,22432000,22440000,trans,,1000,1917,,False,False,False,False,,,
6.6092648445213,-0.785145438108221,12.8243853407222,0.0003421308841634,0.0011392403688876,2L,17768000,17776000,X,22432000,22440000,trans,,1000,1918,,False,False,False,False,,,
6.55019989566932,-0.83027122568037,12.8207541127652,0.0003427955302875,0.0011400728160273,2L,17792000,17800000,X,22432000,22440000,trans,,1000,1919,,False,False,False,False,,,
6.48859575272154,-0.876881543954466,12.8169315748478,0.0003434965999564,0.0011415367143799,2L,17800000,17808000,X,22432000,22440000,trans,,1000,1920,,False,False,False,False,,,
6.50709644693846,-0.866295303578591,12.8123609740196,0.0003443367659074,0.0011434550017191,2L,17808000,17816000,X,22432000,22440000,trans,,1000,1921,,False,False,False,False,,,
6.42421513685408,-0.925077879106642,12.8068128968351,0.0003453593963103,0.001145840837803,2L,17832000,17840000,X,22432000,22440000,trans,,1000,1922,,False,False,False,False,,,
6.60924762164548,-0.785145438108221,12.8025114131163,0.0003461543600634,0.001147592371045,2L,17848000,17856000,X,22432000,22440000,trans,,1000,1923,,False,False,False,False,,,
6.61507610539346,-0.781758509121288,12.7987523537981,0.0003468505884393,0.0011491519215773,2L,17856000,17864000,X,22432000,22440000,trans,,1000,1924,,False,False,False,False,,,
6.60924144762172,-0.785145438108221,12.7946620826736,0.0003476097661844,0.0011508784554943,2L,17864000,17872000,X,22432000,22440000,trans,,1000,1925,,False,False,False,False,,,
6.61507103364732,-0.781758509121288,12.7910143703648,0.0003482882160118,0.0011523650763416,2L,17872000,17880000,X,22432000,22440000,trans,,1000,1926,,False,False,False,False,,,
6.61506782371676,-0.781758509121288,12.7861148307675,0.0003492015992675,0.0011544818438816,2L,17888000,17896000,X,22432000,22440000,trans,,1000,1927,,False,False,False,False,,,
6.56814905967681,-0.819906019754902,12.770887369658,0.000352055787311,0.0011604527022783,2L,17888000,17920000,X,15040000,15072000,trans,,1000,1928,,False,False,False,False,,,
6.42418302962096,-0.925077879106642,12.7708428874579,0.0003520641592882,0.0011604737046166,2L,17888000,17920000,X,15072000,15104000,trans,,1000,1929,,False,False,False,False,,,
6.56814902567524,-0.819906019754902,12.7707995843614,0.0003520723095397,0.0011604907854983,2L,17888000,17920000,X,22848000,22880000,trans,,1000,1930,,False,False,False,False,,,
6.61505779334876,-0.781758509121288,12.7707940988658,0.0003520733420007,0.0011604907854983,2L,17888000,17920000,X,9376000,9408000,trans,,1000,1931,,False,False,False,False,,,
6.56814807707653,-0.819906019754902,12.7683502679515,0.0003525336152241,0.0011612778928046,2L,17896000,17904000,X,22432000,22440000,trans,,1000,1932,,False,False,False,False,,,
6.61505460349282,-0.781758509121288,12.7659184044697,0.0003529922369015,0.0011620472870843,2L,17904000,17912000,X,22432000,22440000,trans,,1000,1933,,False,False,False,False,,,
6.60921715671874,-0.785145438108221,12.7637387466655,0.0003534038068041,0.0011627357830145,2L,17912000,17920000,X,22432000,22440000,trans,,1000,1934,,False,False,False,False,,,
6.60921568452035,-0.785145438108221,12.7618624624793,0.0003537584803302,0.0011632546971878,2L,17920000,17928000,X,22432000,22440000,trans,,1000,1935,,False,False,False,False,,,
6.42417253010335,-0.925077879106642,12.7590589960517,0.0003542890879091,0.0011633574115825,2L,17928000,17936000,X,22432000,22440000,trans,,1000,1936,,False,False,False,False,,,
6.61504872719429,-0.781758509121288,12.7569321834273,0.0003546921616938,0.0011635948664439,2L,17952000,17960000,X,22432000,22440000,trans,,1000,1937,,False,False,False,False,,,
6.56813887583962,-0.819906019754902,12.7445699662049,0.0003570442246891,0.001167318471847,2L,17952000,17984000,X,15008000,15040000,trans,,1000,1938,,False,False,False,False,,,
6.42415961356386,-0.925077879106642,12.7445480358849,0.0003570484111477,0.0011673255805489,2L,17952000,17984000,X,15072000,15104000,trans,,1000,1939,,False,False,False,False,,,
6.61504061310425,-0.781758509121288,12.744514686354,0.000357054777608,0.0011673397776585,2L,17952000,17984000,X,17856000,17888000,trans,,1000,1940,,False,False,False,False,,,
6.56813884917519,-0.819906019754902,12.7445009937831,0.0003570573915673,0.0011673397776585,2L,17952000,17984000,X,17920000,17952000,trans,,1000,1941,,False,False,False,False,,,
